批次,批次名称,邀请码,邀请码链接,是否使用,使用人id,使用人昵称,使用时间,邀请码标题,使用须知,申请人,申请原因,生效时间,失效时间,生成时间
1507104,会员领取微商课程,"		1434289285729784",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/1434289285729784,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		3265507382187549",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/3265507382187549,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		0742534382679523",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/0742534382679523,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		7883866788563953",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/7883866788563953,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		7963317234939267",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/7963317234939267,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		1500267042782329",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/1500267042782329,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		3836909248631312",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/3836909248631312,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		8120801329152345",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/8120801329152345,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		2721814200614742",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/2721814200614742,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		9737740032566018",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/9737740032566018,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		7406658664802331",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/7406658664802331,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		0698008424094282",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/0698008424094282,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		7883470019142453",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/7883470019142453,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		0411406756799526",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/0411406756799526,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		4008709991325955",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/4008709991325955,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		4779737204299464",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/4779737204299464,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		5723723737996551",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/5723723737996551,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		2200572525510256",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/2200572525510256,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		9897134404479991",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/9897134404479991,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		1017743099101760",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/1017743099101760,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		6687022166865877",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/6687022166865877,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		8846386377385092",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/8846386377385092,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		7797028797355123",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/7797028797355123,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		0793656330291218",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/0793656330291218,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		0150338301862192",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/0150338301862192,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		8965538831853933",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/8965538831853933,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		0844227345976905",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/0844227345976905,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		8603092400940281",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/8603092400940281,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		1253537086755714",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/1253537086755714,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		4274208207710521",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/4274208207710521,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		7753023991548793",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/7753023991548793,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		0782775852957175",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/0782775852957175,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		9380520536923963",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/9380520536923963,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		6463111631213062",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/6463111631213062,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		3539844104433079",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/3539844104433079,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		4326543865095729",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/4326543865095729,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		2581923067498192",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/2581923067498192,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		5290629389246439",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/5290629389246439,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		0210440124106032",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/0210440124106032,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		2239532435800200",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/2239532435800200,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		4119620872842165",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/4119620872842165,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		3059383732734849",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/3059383732734849,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		9585894512943697",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/9585894512943697,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		6570307625073463",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/6570307625073463,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		0598433653099076",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/0598433653099076,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		5468545795539160",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/5468545795539160,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		6581927567458213",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/6581927567458213,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		7823271226527224",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/7823271226527224,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		8157422007680717",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/8157422007680717,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		5408120486769007",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/5408120486769007,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		2546767843641817",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/2546767843641817,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		2254569337927000",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/2254569337927000,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		5473141587995168",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/5473141587995168,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		4229923393673678",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/4229923393673678,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		0422837617669353",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/0422837617669353,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		5835078905631421",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/5835078905631421,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		8437714890583029",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/8437714890583029,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		9659349496700028",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/9659349496700028,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		4662701706547736",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/4662701706547736,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		4867351219229514",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/4867351219229514,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		1769776741129583",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/1769776741129583,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		4517030233528679",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/4517030233528679,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		3381148660866701",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/3381148660866701,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		2283596921108992",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/2283596921108992,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		2834320039696709",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/2834320039696709,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		9925894016195118",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/9925894016195118,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		9433733020998088",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/9433733020998088,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		0138089151112291",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/0138089151112291,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		7245685985875756",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/7245685985875756,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		8858740261484302",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/8858740261484302,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		6473322271939497",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/6473322271939497,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		3450963577411438",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/3450963577411438,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		9012344064458321",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/9012344064458321,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		8828463237452831",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/8828463237452831,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		8432983527001320",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/8432983527001320,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		2487129403921230",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/2487129403921230,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		7636562743856169",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/7636562743856169,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
